date,title,header,medium,country,link
25/01/2023,"Das Ende der Kreativität, wie wir sie kennen","Computergenerierte Texte, Bilder und Videos werden künftig zur Normalität – und damit unsere Wahrnehmung der Welt verändern. „Generative Artificial Intelligence“ ist das Schlagwort der Stunde. Die Kultur- und Medienbranche muss diese Technologie verstehen lernen. Experten erklären, wie das geht.",Die Welt,Germany,https://www.welt.de/kultur/medien/article243231371/ChatGPT-und-Co-Das-Ende-der-Kreativitaet-oder-ihre-Entfesselung.html
25/01/2023,Woran man Künstliche Intelligenz immer erkennt,"Welche Art der Intelligenz steht hinter den erstaunlichen Texten von Bots wie ChatGPT? Es ist unsere eigene degenerierte Vernunft, von der wir uns blenden lassen. So bewundernswert die Algorithmen auch arbeiten – sie sind durchschaubarer als wir selbst.",Die Welt,Germany,https://www.welt.de/kultur/plus243234583/ChatGPT-Co-Woran-man-Kuenstliche-Intelligenz-immer-erkennt.html
25/01/2023,Microsofts neue KI-Offensive – und was sie für Nutzer bald bedeuten könnte,"Der Tech-Gigant investiert zehn Milliarden Dollar in das Start-up OpenAI. Damit könnte Microsoft nicht nur seine große Programm-Palette neu erfinden, sondern auch sich selbst. Die Möglichkeiten könnten bald ganze Berufsfelder revolutionieren – und sogar Google gefährlich werden.",Die Welt,Germany,https://www.welt.de/wirtschaft/webwelt/plus243159173/Chat-GPT-Das-koennte-sich-fuer-Microsoft-Nutzer-bald-aendern.html
25/01/2023,Der neue Einserkandidat,"Der Textgenerator Chat GPT sorgt für Aufregung an den Universitäten. Alle wissen: Er wird in Zukunft Hausarbeiten, Power-Point-Folien oder ganze Referate schreiben. Wie werden Professoren und Studenten darauf reagieren?",Die Welt,Germany,https://www.welt.de/kultur/plus242921775/Chat-GPT-an-den-Unis-Wie-Professoren-und-Studenten-darauf-reagieren-werden.html
25/01/2023,"Lensa, ChatGPT – Lässt sich mit dem KI-Hype Geld verdienen?","In dieser Wochenend-Episode von „Alles auf Aktien“ geht es um einen Hype, der fasziniert aber auch etwas gruselt: Künstliche Intelligenz. Und es geht um die Frage, wie ich als Aktionär davon profitieren kann. Ein Gespräch mit Silicon-Valley-Kenner und Fondsmanager Michael Schäfer.",Die Welt,Germany,https://www.welt.de/podcasts/alles-auf-aktien/article242604449/Alles-auf-Aktien-Lensa-ChatGPT-Laesst-sich-mit-dem-KI-Hype-Geld-verdienen.html
23/01/2023,"Bei Lufthansa entscheidet jetzt Kollege Computer, welcher Flug ausfällt","Jeden Tag kommt an Flughäfen etwas durcheinander, dann müssen Flüge verschoben oder storniert werden. Bisher überlegten Mitarbeiter der Verkehrszentrale, wen es trifft. Nun erledigt das eine Künstliche Intelligenz – die so täglich über Hunderte Passagierschicksale entscheidet.",Die Welt,Germany,https://www.welt.de/wirtschaft/article243359285/Lufthansa-und-Google-Jetzt-entscheidet-eine-KI-welcher-Flug-ausfaellt.html
20/01/2023,"KI kann schreiben wie Shakespeare, aber sie kopiert nur","Der Textgenerator ChatGPT verarbeitet rasend schnell sehr viele Informationen, manche schreiben ihm sogar Kreativität zu. Aber im Grunde sind Chatbots hocheffektive Plagiatsmaschinen. Daraus entstehen ethische Probleme – nicht zuletzt an Schulen und Universitäten.",Die Welt,Germany,https://www.welt.de/debatte/kommentare/plus243331151/ChatGPT-Textmaschinen-sind-nicht-kreativ-sie-kopieren-nur.html
16/01/2023,Künstliche Intelligenz wird endgültig zum Megathema,"In dieser Ausgabe sprechen wir über die rasanten Fortschritte auf dem Gebiet der „generativen Künstlichen Intelligenz“, die auch die Medienbranche umtreibt. Texte, Bilder und Programmcode in Sekunden: Wer gewinnt hier – und wer verliert?",Die Welt,Germany,https://www.welt.de/kultur/medien/article243227711/Digitalkonferenz-DLD-Kuenstliche-Intelligenz-wird-zum-Megathema.html
15/01/2023,Wenn dein Bot dich sexuell belästigt,"Millionen Menschen haben sich mit der App „Replika“ einen digitalen Freund geschaffen. Manche leben sogar in einer Beziehung mit dem Bot. Für andere wird es zum Problem, wenn die künstliche Intelligenz plötzlich mehr will als nur chatten. Warum man die App deshalb nicht gleich löschen muss.",Die Welt,Germany,https://www.welt.de/kultur/article243170013/Kuenstliche-Intelligenz-Wenn-dein-Bot-dich-sexuell-belaestigt.html
20/12/2022,"Ärzte, Industrie, Finanzsektor – Wird mein Job bald von der KI ersetzt?","Textgeneratoren, Illustratoren, Chatbots: Künstliche Intelligenz bietet inzwischen verblüffende Möglichkeiten. Einige Jobs könnten bald überflüssig werden. Experten erklären, wie viel KI-Angst berechtigt ist – und welche Berufe die größte KI-Angst haben sollten.",Die Welt,Germany,https://www.welt.de/wirtschaft/webwelt/article242764841/KI-Wird-mein-Job-bald-durch-Kuenstliche-Intelligenz-ersetzt.html
